Kickstarter Link,RPGGeek List Item,RPGGeek List Page,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,FundedDate,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,Funded Value,Last Updated,Start Date,,,,OSR Core,OSR Adjacent,,,,,,
https://www.kickstarter.com/projects/luciphim/the-ancients-arsenal-for-dandd-5e?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6998774#item6998774,23,https://www.kicktraq.com/projects/luciphim/the-ancients-arsenal-for-dandd-5e/,5E,,,The Ancient's Arsenal for D&D 5E,20-Jul-19,Y,EUR,417,1.12335,Not Funded,N,N,N,€417,8.00%,Ended,0,1.60874E+12,June 20 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/just99/ideas-2-hooks-and-plots-for-rpg-adventures-phase-2?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025658#item7025658,25,https://www.kicktraq.com/projects/just99/ideas-2-hooks-and-plots-for-rpg-adventures-phase-2/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,IDEAS! 2 Hooks & Plots for RPG Adventures (phase 2),22-Jul-19,Y,USD,425,1,425,Y,N,Y,$425 ,283.00%,Ended,425,1.60874E+12,July 7 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/andreasdmangham/emberlord?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7002696#item7002696,23,https://www.kicktraq.com/projects/andreasdmangham/emberlord/,RPG,,,Emberlord,22-Jul-19,Y,EUR,"1,275.00",1.12061,"1,428.78",Y,N,Y,"€1,275",127.00%,Ended,1428.78,1.60874E+12,June 22 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/jackrosetree/antimatter-a-cosmically-balanced-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7039766#item7039766,26,https://www.kicktraq.com/projects/jackrosetree/antimatter-a-cosmically-balanced-rpg/,RPG,,,Antimatter: A Cosmically Balanced RPG,22-Jul-19,Y,USD,395,1,395,Y,N,Y,$395 ,395.00%,Ended,395,1.60874E+12,July 17 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/magisterludi/moonflower-a-story-game-of-impossible-journeys?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7004867#item7004867,24,https://www.kicktraq.com/projects/magisterludi/moonflower-a-story-game-of-impossible-journeys/,RPG,,,moonflower: a story game of impossible journeys,23-Jul-19,Y,EUR,"13,507.00",1.11515,"15,062.33",Y,N,Y,"€13,507",135.00%,Ended,15062.33,1.60874E+12,June 25 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/warpgames/the-asphodel-complex?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7002712#item7002712,24,https://www.kicktraq.com/projects/warpgames/the-asphodel-complex/,RPG,,,The Asphodel Complex,24-Jul-19,Y,AUD,"7,203.00",0.69787,"5,026.76",Y,N,Y,"$7,203 AUD",110.00%,Ended,5026.76,1.60874E+12,June 24 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/feralgamers/super-secret-spy-agency?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7004862#item7004862,24,https://www.kicktraq.com/projects/feralgamers/super-secret-spy-agency/,RPG,,,Super Secret Spy Agency,24-Jul-19,Y,GBP,"2,316.00",1.248445,"2,891.40",Y,N,Y,"£2,316",463.00%,Ended,2891.4,1.60874E+12,June 24 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/infiniumgamestudio/prior-lives-time-travel-npc-past-adventures-pathfinder-5e?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7005277#item7005277,24,https://www.kicktraq.com/projects/infiniumgamestudio/prior-lives-time-travel-npc-past-adventures-pathfinder-5e/,5E,,,Prior Lives: Time-Travel NPC Past Adventures (Pathfinder/5E),25-Jul-19,Y,USD,"3,560.00",1,"3,560.00",Y,N,Y,"$3,560 ",101.00%,Ended,3560,1.60874E+12,June 25 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/cfqvol3ose/creature-feature-quarterly-vol-5-5e-compatible?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7029874#item7029874,26,https://www.kicktraq.com/projects/397372697/creature-feature-quarterly-vol-5-5e-compatible/,5E,,,Creature Feature Quarterly Vol. 5 (5e compatible),26-Jul-19,Y,USD,295,1,295,Y,N,Y,$295 ,427.00%,Ended,295,1.60874E+12,July 11 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/529669762/pirates-of-a-shattered-world?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7007064#item7007064,24,https://www.kicktraq.com/projects/529669762/pirates-of-a-shattered-world/,RPG,,,Pirates of a Shattered World,26-Jul-19,Y,USD,"5,264.00",1,"5,264.00",Y,N,Y,"$5,264 ",131.00%,Ended,5264,1.60874E+12,June 26 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1582756696/4-games-in-4-days?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7047983#item7047983,27,https://www.kicktraq.com/projects/1582756696/4-games-in-4-days/,RPG,,,4 Games in 4 Days,26-Jul-19,Y,USD,"1,228.00",1,"1,228.00",Y,N,Y,"$1,228 ",276.00%,Ended,1228,1.60874E+12,July 23 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/wadedyer/fragged-rpg-regions?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7008244#item7008244,24,https://www.kicktraq.com/projects/wadedyer/fragged-rpg-regions/,non-5E,https://rpggeek.com/rpg/25374/fragged-empire,,Fragged RPG | Regions.,27-Jul-19,Y,AUD,"64,468.00",0.6913,"44,566.73",Y,N,Y,"$64,468 AUD",117.00%,Ended,44566.73,1.60874E+12,June 27 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/920977957/guardians-of-umbra?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7010197#item7010197,24,https://www.kicktraq.com/projects/920977957/guardians-of-umbra/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Guardians of Umbra,27-Jul-19,Y,USD,"2,892.00",1,"2,892.00",Y,N,Y,"$2,892 ",144.00%,Ended,2892,1.60874E+12,June 27 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/quest-chests/the-dragons-garden-and-49-other-forest-encounters?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7028410#item7028410,25,https://www.kicktraq.com/projects/quest-chests/the-dragons-garden-and-49-other-forest-encounters/,5E,,,The Dragon's Garden and 49 Other Forest Encounters,30-Jul-19,Y,USD,"10,764.00",1,"10,764.00",Y,N,Y,"$10,764 ",358.00%,Ended,10764,1.60874E+12,July 9 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/ulissesspiele/torg-eternity-aysle?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025237#item7025237,25,https://www.kicktraq.com/projects/ulissesspiele/torg-eternity-aysle/,non-5E,https://rpggeek.com/rpg/42049/torg-eternity,,Torg Eternity - Aysle,30-Jul-19,Y,USD,"155,751.00",1,"155,751.00",Y,N,Y,"$155,751 ",880.00%,Ended,155751,1.60874E+12,July 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/200664283/trinity-continuum-aberrant?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025389#item7025389,25,https://www.kicktraq.com/projects/200664283/trinity-continuum-aberrant/,RPG,,https://rpggeek.com/rpg/723/aberrant,Trinity Continuum: Aberrant,30-Jul-19,Y,USD,"125,098.00",1,"125,098.00",Y,N,Y,"$125,098 ",312.00%,Ended,125098,1.60874E+12,July 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/cns5/chivalry-and-sorcery-the-medieval-role-playing-game?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025217#item7025217,24,https://www.kicktraq.com/projects/cns5/chivalry-and-sorcery-the-medieval-role-playing-game/,RPG,,https://rpggeek.com/rpgfamily/2311/chivalry-sorcery,Chivalry & Sorcery - the Medieval Role Playing Game,31-Jul-19,Y,GBP,"32,864.00",1.215315,"39,940.11",Y,N,Y,"£32,864",273.00%,Ended,39940.11,1.60874E+12,July 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/orklord/hit-the-streets-defend-the-block-tabletop-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025220#item7025220,24,https://www.kicktraq.com/projects/orklord/hit-the-streets-defend-the-block-tabletop-rpg/,RPG,,,Hit the Streets: Defend the Block tabletop RPG,31-Jul-19,Y,USD,"5,363.00",1,"5,363.00",Y,N,Y,"$5,363 ",536.00%,Ended,5363,1.60874E+12,July 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/laidbackdm/shotglass-adventures-2-10-adventures-for-dandd-5e-and-osr-rpgs?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025393#item7025393,25,https://www.kicktraq.com/projects/laidbackdm/shotglass-adventures-2-10-adventures-for-dandd-5e-and-osr-rpgs/,5E,,,Shotglass Adventures 2 - 10 adventures for D&D 5e & OSR RPGs,1-Aug-19,Y,AUD,"9,593.00",0.680315,"6,526.26",Y,N,Y,"$9,593 AUD",959.00%,Ended,6526.26,1.60874E+12,July 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/limitless-adventures/the-blood-queens-defiance?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025212#item7025212,24,https://www.kicktraq.com/projects/limitless-adventures/the-blood-queens-defiance/,5E,,,The Blood Queen's Defiance,1-Aug-19,Y,EUR,"49,662.00",1.10784,"55,017.55",Y,N,Y,"€49,662",206.00%,Ended,55017.55,1.60874E+12,July 1 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/pug/lgats-tome-of-amazing-creatures-volume-3?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025394#item7025394,25,https://www.kicktraq.com/projects/pug/lgats-tome-of-amazing-creatures-volume-3/,5E,,,L'gat's Tome of Amazing Creatures Volume 3,1-Aug-19,Y,EUR,"1,791.00",1.10784,"1,984.14",Y,N,Y,"€1,791",149.00%,Ended,1984.14,1.60874E+12,July 3 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/baronnobody/fight-or-flight-5e-campaign-setting?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025264#item7025264,25,https://www.kicktraq.com/projects/baronnobody/fight-or-flight-5e-campaign-setting/,5E,,,Fight or Flight: 5e Campaign Setting,1-Aug-19,Y,GBP,"3,206.00",1.21237,"3,886.86",Y,N,Y,"£3,206",106.00%,Ended,3886.86,1.60874E+12,July 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/froggodgames/the-lost-lands-grand-duchy-of-reme?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025280#item7025280,25,https://www.kicktraq.com/projects/froggodgames/the-lost-lands-grand-duchy-of-reme/,5E,,,The Lost Lands - Grand Duchy of Reme,1-Aug-19,Y,USD,"52,807.00",1,"52,807.00",Y,N,Y,"$52,807 ",352.00%,Ended,52807,1.60874E+12,July 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/corpusmalicious/journey-guide-horror-a-deck-for-story-writing-and-ttrpgs?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025272#item7025272,25,https://www.kicktraq.com/projects/800873007/journey-guide-horror-a-deck-for-story-writing-and-ttrpgs/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Journey Guide: Horror - A Deck for Story Writing and TTRPGs,1-Aug-19,Y,GBP,"1,823.00",,Not Funded,N,Y,N,"£1,823",24.00%,Cancelled,0,1.60874E+12,July 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/solstar100/scorched-earth-new-beginnings?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025209#item7025209,24,https://www.kicktraq.com/projects/solstar100/scorched-earth-new-beginnings/,RPG,,,Scorched Earth: New Beginnings,1-Aug-19,Y,GBP,421,1.21237,Not Funded,N,N,N,£421,4.00%,Ended,0,1.60874E+12,June 30 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/endlesspathslarp/endless-paths-larp?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6992403#item6992403,23,https://www.kicktraq.com/projects/endlesspathslarp/endless-paths-larp/,RPG,,,Endless Paths LARP,1-Aug-19,Y,USD,41,1,Not Funded,N,N,N,$41 ,8.00%,Ended,0,1.60874E+12,June 17 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/eannarathdnd/the-eannarath-campaign-guide?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6964540#item6964540,21,https://www.kicktraq.com/projects/eannarathdnd/the-eannarath-campaign-guide/,5E,,,The Eannarath Campaign Guide,2-Aug-19,Y,CAD,286,0.755885,Not Funded,N,N,N,$286 CAD,1.00%,Ended,0,1.60874E+12,June 3 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/orcdad/the-book-of-allterra-a-campaign-setting-for-5e?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025416#item7025416,25,https://www.kicktraq.com/projects/orcdad/the-book-of-allterra-a-campaign-setting-for-5e/,5E,,,The Book of All'Terra: A Campaign Setting for 5E,4-Aug-19,Y,USD,"14,220.00",1,Not Funded,N,N,N,"$14,220 ",79.00%,Ended,0,1.60874E+12,July 5 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/simonbirks/arcane-rites-a-deadly-new-700-paragraph-fantasy-gamebook?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025407#item7025407,25,https://www.kicktraq.com/projects/simonbirks/arcane-rites-a-deadly-new-700-paragraph-fantasy-gamebook/,RPG,,https://rpggeek.com/rpgsystem/22884/systemless-gamebooks,Arcane Rites - A Deadly New 700 Paragraph Fantasy Gamebook!,4-Aug-19,Y,GBP,"6,950.00",1.215,"8,444.25",Y,N,Y,"£6,950",579.00%,Ended,8444.25,1.60874E+12,July 5 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/chickasawgame/native-american-role-playing-game?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6968534#item6968534,22,https://www.kicktraq.com/projects/chickasawgame/native-american-role-playing-game/,RPG,,,Native American Role Playing Game,4-Aug-19,Y,USD,90,1,Not Funded,N,N,N,$90 ,0.00%,Ended,0,1.60874E+12,June 5 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/planetxgames/an-occurrence-at-howling-crater?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025413#item7025413,25,https://www.kicktraq.com/projects/planetxgames/an-occurrence-at-howling-crater/,5E,,,An Occurrence at Howling Crater,6-Aug-19,Y,USD,"5,742.00",1,"5,742.00",Y,N,Y,"$5,742 ",261.00%,Ended,5742,1.60874E+12,July 5 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/dgg-03/dd3-the-misty-halls-of-kalavorka?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7035106#item7035106,26,https://www.kicktraq.com/projects/dgg-03/dd3-the-misty-halls-of-kalavorka/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,DD3 The Misty Halls of Kalávorka,6-Aug-19,Y,USD,"8,471.00",1,"8,471.00",Y,N,Y,"$8,471 ",705.00%,Ended,8471,1.60874E+12,July 12 2019,,,,1,,,,,,,
https://www.kickstarter.com/projects/skevic/god-maker?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025657#item7025657,25,https://www.kicktraq.com/projects/skevic/god-maker/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,God Maker,6-Aug-19,Y,USD,25,1,Not Funded,N,N,N,$25 ,0.00%,Ended,0,1.60874E+12,July 7 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/inexorablemedia/magimundi-bestiary-new-monsters-for-5e-or-pathfinder?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7029786#item7029786,26,https://www.kicktraq.com/projects/inexorablemedia/magimundi-bestiary-new-monsters-for-5e-or-pathfinder/,5E,,,Magimundi Bestiary: New Monsters for 5e or Pathfinder,7-Aug-19,Y,USD,"7,507.00",1,"7,507.00",Y,N,Y,"$7,507 ",300.00%,Ended,7507,1.60874E+12,July 10 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/veris/the-kaldori-project-for-tabletop-roleplaying?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7028412#item7028412,25,https://www.kicktraq.com/projects/veris/the-kaldori-project-for-tabletop-roleplaying/,5E,,,The Kaldori Project (For Tabletop Roleplaying),8-Aug-19,Y,NZD,"5,970.00",0.648485,"3,871.46",Y,N,Y,"$5,970 NZD",108.00%,Ended,3871.46,1.60874E+12,July 9 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/battlefieldpress/pulp-fantastic-a-setting-book-for-savage-worlds?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025232#item7025232,24,https://www.kicktraq.com/projects/battlefieldpress/pulp-fantastic-a-setting-book-for-savage-worlds/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Pulp Fantastic (a setting book for Savage Worlds),8-Aug-19,Y,USD,"4,221.00",1,"4,221.00",Y,N,Y,"$4,221 ",105.00%,Ended,4221,1.60874E+12,July 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/370924922/besm-fourth-edition-big-eyes-small-mouth-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7027269#item7027269,25,https://www.kicktraq.com/projects/370924922/besm-fourth-edition-big-eyes-small-mouth-rpg/,non-5E,https://rpggeek.com/rpg/307/besm-3rd-edition,,"BESM Fourth Edition (Big Eyes, Small Mouth RPG)",8-Aug-19,Y,USD,"140,007.00",1,"140,007.00",Y,N,Y,"$140,007 ",700.00%,Ended,140007,1.60874E+12,July 9 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/drunkwizard/what-we-were-tabletop-roleplaying-system?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6979549#item6979549,22,https://www.kicktraq.com/projects/drunkwizard/what-we-were-tabletop-roleplaying-system/,RPG,,,What We Were - Tabletop Roleplaying System,8-Aug-19,Y,GBP,"2,227.00",1.214315,"2,704.28",Y,N,Y,"£2,227",185.00%,Ended,2704.28,1.60874E+12,June 9 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/demigods/demigods?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7027268#item7027268,25,https://www.kicktraq.com/projects/demigods/demigods/,RPG,,,Demigods,8-Aug-19,Y,USD,"36,291.00",1,"36,291.00",Y,N,Y,"$36,291 ",525.00%,Ended,36291,1.60874E+12,July 9 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/philipreed/delayed-blast-gamemaster-2?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7035108#item7035108,26,https://www.kicktraq.com/projects/102137316/delayed-blast-gamemaster-2/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Delayed Blast Gamemaster #2,9-Aug-19,Y,USD,"5,789.00",1,"5,789.00",Y,N,Y,"$5,789 ",385.00%,Ended,5789,1.60874E+12,July 14 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/287589860/the-spy-game-5th-edition-action-espionage-roleplaying-game?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7025268#item7025268,25,https://www.kicktraq.com/projects/287589860/the-spy-game-5th-edition-action-espionage-roleplaying-game/,RPG,,https://rpggeek.com/rpg/25418/5e-game-system-product-dd-5th-edition-compatible,The Spy Game: 5th Edition Action/Espionage Roleplaying Game,9-Aug-19,Y,GBP,"30,858.00",1.2037,"37,143.77",Y,N,Y,"£30,858",181.00%,Ended,37143.77,1.60874E+12,July 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/sandandsteam/paper-arcade-vol-1?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7040112#item7040112,26,https://www.kicktraq.com/projects/sandandsteam/paper-arcade-vol-1/,RPG,,,"Paper Arcade, vol. 1",9-Aug-19,Y,USD,"3,310.00",1,"3,310.00",Y,N,Y,"$3,310 ",165.00%,Ended,3310,1.60874E+12,July 18 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/whimsymachine/break-kickstarter-twelve-hundred-words?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7049577#item7049577,27,https://www.kicktraq.com/projects/whimsymachine/break-kickstarter-twelve-hundred-words/,RPG,,,Break Kickstarter: Twelve Hundred Words,10-Aug-19,Y,USD,831,1,831,Y,N,Y,$831 ,166.00%,Ended,831,1.60874E+12,July 23 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/flashbackrpg/flashback-rpg-a-roleplaying-game-about-changing-history?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7035101#item7035101,26,https://www.kicktraq.com/projects/flashbackrpg/flashback-rpg-a-roleplaying-game-about-changing-history/,RPG,,,Flashback RPG: A Roleplaying Game About Changing History,11-Aug-19,Y,AUD,"11,125.00",0.677645,"7,538.80",Y,N,Y,"$11,125 AUD",139.00%,Ended,7538.8,1.60874E+12,July 12 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/ndpaoletta/black-red-white-nonexistent-games?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7049687#item7049687,27,https://www.kicktraq.com/projects/ndpaoletta/black-red-white-nonexistent-games/,RPG,,,| BLACK | RED | WHITE | Nonexistent Games,13-Aug-19,Y,USD,"4,334.00",1,"4,334.00",Y,N,Y,"$4,334 ",433.00%,Ended,4334,1.60874E+12,July 17 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1610277086/agents-of-dice-ception?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7075755#item7075755,28,https://www.kicktraq.com/projects/1610277086/agents-of-dice-ception/,RPG,,,Agents of Dice-ception,13-Aug-19,Y,USD,862,1,862,Y,N,Y,$862 ,861.00%,Ended,862,1.60874E+12,August 6 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/rtwynter/gatewalker-core-rulebook?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7035112#item7035112,26,https://www.kicktraq.com/projects/rtwynter/gatewalker-core-rulebook/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,GateWalker Core Rulebook,14-Aug-19,Y,USD,127,1,Not Funded,N,N,N,$127 ,6.00%,Ended,0,1.60874E+12,July 15 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/diyrpgproductions/the-barbarians-of-the-ruined-earth?ref=project_link,https://rpggeek.com/geeklist/250272/item/7040656#item7040656,26,https://www.kicktraq.com/projects/diyrpgproductions/the-barbarians-of-the-ruined-earth/,RPG,,https://rpggeek.com/rpg/34765/black-hack-1st-2nd-ed,The Barbarians of the Ruined Earth,14-Aug-19,Y,USD,"12,237.00",1,Not Funded,N,N,N,"$12,237 ",50.00%,Ended,0,1.60874E+12,July 15 2019,,,,,1,,,,,,
https://www.kickstarter.com/projects/tyleroi/inspire-an-rpg-of-godly-competition?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7052639#item7052639,27,https://www.kicktraq.com/projects/tyleroi/inspire-an-rpg-of-godly-competition/,RPG,,,Inspire: an RPG of godly competition,15-Aug-19,Y,CAD,"1,430.00",0.7509,"1,073.79",Y,N,Y,"$1,430 CAD",1430.00%,Ended,1073.79,1.60874E+12,July 25 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/atlasgames/magical-kitties-save-the-day?ref=bggforums,https://rpggeek.com/geeklist/250272/item/7037242#item7037242,26,https://www.kicktraq.com/projects/atlasgames/magical-kitties-save-the-day/,RPG,,,Magical Kitties Save the Day!,15-Aug-19,Y,USD,"81,707.00",1,"81,707.00",Y,N,Y,"$81,707 ",1634.00%,Ended,81707,1.60874E+12,July 16 2019,,,,,,,,,,,
