,,,1740264455815,,266,281,128,0,,,,215,193,408,20,8,,,,,,,,
Kickstarter Link,RPGGeek Item ID,RPGGeek Item Link,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,,Last Updated,Start Date,,
"http://www.kickstarter.com/projects/2065849562/tier-the-enhanced-roleplaying-game?ref=bggforums',",item2279093,,https://www.kicktraq.com/projects/2065849562/tier-the-enhanced-roleplaying-game/,RPG,,https://rpggeek.com/rpg/524/d20-system-ogl-product-dd-35-compatible,TIER: The Enhanced Roleplaying Game,September 21 2012,Y,USD,446.00,1,446.00,Y,N,Y,$446,111.00%,Ended,446,1616169628981,August 22 2012,Awesome new roleplaying game based on D&D 3.5 Edition. Only uses 1D20s. No character classes! Players select Masteries at level-ups.,//s3.amazonaws.com/ksr/projects/298623/photo-small.jpg
"http://www.kickstarter.com/projects/fireopalmedia/13th-age-expansion-book-13-true-ways-0?ref=bggforums',",item2276319,,https://www.kicktraq.com/projects/fireopalmedia/13th-age-expansion-book-13-true-ways-0/,non-5E,https://rpggeek.com/rpg/17925/13th-age,,13th Age expansion book: 13 True Ways,September 22 2012,Y,USD,"70,101.00",1,"70,101.00",Y,N,Y,"$70,101",235.00%,Ended,70101,1616169628984,August 16 2012,"More 13th Age! New classes, monsters, and lore from Rob Heinsoo and Jonathan Tweet, with new art from Lee Moyer and Aaron McConnell.",//s3.amazonaws.com/ksr/projects/295651/photo-small.jpg
http://www.kickstarter.com/projects/191486433/adventures-in-awesfur-legendary-adventures-trilogy?ref=bggforums,item2279095,,https://www.kicktraq.com/projects/191486433/adventures-in-awesfur-legendary-adventures-trilogy/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Adventures in Awesfur - Legendary Adventures Trilogy,September 22 2012,Y,USD,692.00,1,Not Funded,N,N,N,$692,8.00%,Ended,0,1616169628985,August 23 2012,Welcome to the world of Awesfur; a campaign setting for your favorite fantasy gaming system - a dangerous world of mystery.,//s3.amazonaws.com/ksr/projects/304158/photo-small.jpg
"http://www.kickstarter.com/projects/1200685285/metalface-a-tactical-tabletop-rpg?ref=bggforums',",item2266704,,https://www.kicktraq.com/projects/1200685285/metalface-a-tactical-tabletop-rpg/,RPG,,,Metalface - A Tactical Tabletop RPG,September 22 2012,Y,USD,40.00,1,Not Funded,N,N,N,$40,0.00%,Ended,0,1616169628982,August 23 2012,"Tabletop, Tactical RPG set in a future Earth with robotic superheroes. Includes updated game books and companion mobile apps.",//s3.amazonaws.com/ksr/projects/305286/photo-small.jpg
"http://www.kickstarter.com/projects/4wfg/exploding-aces-a-new-rpg-by-4-winds-fantasy-gaming?ref=bggforums',",item2262931,,https://www.kicktraq.com/projects/4wfg/exploding-aces-a-new-rpg-by-4-winds-fantasy-gaming/,RPG,,,"Exploding Aces, a new RPG by 4 Winds Fantasy Gaming",September 24 2012,Y,USD,"4,281.00",1,"4,281.00",Y,N,Y,"$4,281",142.00%,Ended,4281,1616169628986,August 15 2012,"Exploding Aces is a multi-genre RPG from 4 Winds Fantasy Gaming, which features a unique mechanic using playing cards instead of dice.",//s3.amazonaws.com/ksr/projects/260066/photo-small.jpg
"http://www.kickstarter.com/projects/139696320/dungeons-unleashed?ref=bggforums',",item2233493,,https://www.kicktraq.com/projects/139696320/dungeons-unleashed/,RPG,,,Dungeons Unleashed,September 24 2012,Y,USD,695.00,1,Not Funded,N,Y,N,$695,27.00%,Cancelled,0,1616169628987,July 26 2012,Dungeons Unleashed is a fast and furious Chibi (cute anime) fantasy RPG that lets you quickly dungeon crawl with your friends.,//s3.amazonaws.com/ksr/projects/121554/photo-small.jpg
"http://www.kickstarter.com/projects/1481549364/the-round-10-tabletop-rpg-system?ref=bggforums',",item2276313,,https://www.kicktraq.com/projects/1481549364/the-round-10-tabletop-rpg-system/,RPG,,,The Round 10 Tabletop RPG System,September 28 2012,Y,USD,"1,643.00",1,Not Funded,N,N,N,"$1,643",36.00%,Ended,0,1616169628990,August 29 2012,Round 10 is a simple and easy to play tabletop RPG system that can be played in any genre or setting!,//s3.amazonaws.com/ksr/projects/299939/photo-small.jpg
https://www.kickstarter.com/projects/redthreadoffate/horror-on-the-orient-express-a-chaosium-publicatio?ref=bggforums,item2256806,,https://www.kicktraq.com/projects/redthreadoffate/horror-on-the-orient-express-a-chaosium-publicatio/,non-5E,https://rpggeek.com/rpg/310/call-cthulhu-2nd-6th-edition,,Horror on the Orient Express: Call of Cthulhu by Chaosium,September 30 2012,Y,USD,"207,804.00",1,"207,804.00",Y,N,Y,"$207,804",1039.00%,Ended,207804,1616169628991,August 15 2012,"A re-imagining of the iconic Horror on the Orient Express, originally released by Chaosium in 1991.",https://ksr-ugc.imgix.net/assets/011/371/888/be7cf029654da38afc824ae5843de837_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1463681678&auto=format&frame=1&q=92&s=3a13c38dc9f1d90a0b488ba01cc98f97
http://www.kickstarter.com/projects/1227949612/tremulus-a-storytelling-game-of-lovecraftian-horro,item2270752,,https://www.kicktraq.com/projects/1227949612/tremulus-a-storytelling-game-of-lovecraftian-horro/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,tremulus: a storytelling game of lovecraftian horror,October 2 2012,Y,USD,"62,723.00",1,"62,723.00",Y,N,Y,"$62,723",1254.00%,Ended,62723,1616169628994,August 27 2012,tremulus is a storytelling RPG where you and your friends get together and create a haunting story in the vein of HP Lovecraft's works.,//s3.amazonaws.com/ksr/projects/295459/photo-small.jpg
"http://www.kickstarter.com/projects/springboard/story-realms?ref=bggforums',",item2279098,,https://www.kicktraq.com/projects/springboard/story-realms/,RPG,,,Story Realms,October 4 2012,Y,USD,"87,757.00",1,"87,757.00",Y,N,Y,"$87,757",438.00%,Ended,87757,1616169628996,August 31 2012,Story Realms encourages friends and family of all ages to play thrilling stories and grand fantasy adventures in about an hour.,//s3.amazonaws.com/ksr/projects/277740/photo-small.jpg
"http://www.kickstarter.com/projects/1408541387/the-artifact-rpg?ref=bggforums',",item2285320,,https://www.kicktraq.com/projects/1408541387/the-artifact-rpg/,RPG,,,The Artifact RPG,October 4 2012,Y,USD,"1,072.00",1,Not Funded,N,N,N,"$1,072",21.00%,Ended,0,1616169628998,September 4 2012,A Sci-Fi RPG of humankind fleeing Earth and finding their new home less than welcoming.,//s3.amazonaws.com/ksr/projects/301489/photo-small.jpg
"http://www.kickstarter.com/projects/matthewjhanson/future-bleak-futuristic-rpg-super-powered-by-mandm?ref=bggforums',",item2288323,,https://www.kicktraq.com/projects/matthewjhanson/future-bleak-futuristic-rpg-super-powered-by-mandm/,non-5E,https://rpggeek.com/rpg/9041/mutants-masterminds-third-edition,,Future Bleak: Futuristic RPG Super-Powered by M&M,October 6 2012,Y,USD,580.00,1,Not Funded,N,N,N,$580,23.00%,Ended,0,1616169629003,September 5 2012,An advice and setting book for super hero RPGs in a dark future. The future needs heroes.,//s3.amazonaws.com/ksr/projects/105659/photo-small.jpg
"http://www.kickstarter.com/projects/1858679975/genesis-roleplaying-system?ref=bggforums',",item2293768,,https://www.kicktraq.com/projects/1858679975/genesis-roleplaying-system/,RPG,,,Genesis Roleplaying System,October 6 2012,Y,USD,"6,162.00",1,Not Funded,N,N,N,"$6,162",41.00%,Ended,0,1616169629004,August 22 2012,"Apart from being a role-playing game, Genesis is also deck building game, where players create a character deck as they adventure.",//s3.amazonaws.com/ksr/projects/170253/photo-small.jpg
"http://www.kickstarter.com/projects/197021008/ultimate-psionics-hardcover?ref=bggforums',",item2271299,,https://www.kicktraq.com/projects/197021008/ultimate-psionics-hardcover/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Ultimate Psionics Hardcover,October 7 2012,Y,USD,"56,870.00",1,"56,870.00",Y,N,Y,"$56,870",2274.00%,Ended,56870,1616169629007,August 27 2012,A psionics rulebook for the Pathfinder RPG that combines Psionics Unleashed and Psionics Expanded into a single hardcover book.,//s3.amazonaws.com/ksr/projects/219261/photo-small.jpg
"http://www.kickstarter.com/projects/timh/the-habitition-of-the-stone-giant-lord-and-other-a?ref=bggforums',",item2310121,,https://www.kicktraq.com/projects/timh/the-habitition-of-the-stone-giant-lord-and-other-a/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,The Habitition of the Stone Giant Lord & Other Adventures,October 10 2012,Y,USD,"3,458.00",1,"3,458.00",Y,N,Y,"$3,458",576.00%,Ended,3458,1616169629010,September 20 2012,A print book compiling fantasy RPG adventures written by folks like us back in the day. A mix of nostalgia and old-school playability.,//s3.amazonaws.com/ksr/projects/75473/photo-small.jpg
"http://www.kickstarter.com/projects/165635542/the-coriolis-defect-rpg?ref=bggforums',",item2295972,,https://www.kicktraq.com/projects/165635542/the-coriolis-defect-rpg/,RPG,,,The Coriolis Defect RPG,October 11 2012,Y,USD,"4,523.00",1,Not Funded,N,N,N,"$4,523",22.00%,Ended,0,1616169629013,September 11 2012,"The Coriolis Defect is an RPG of re-history in the making. The PCs can ""rewind"" time briefly, altering the story by changing the past.",//s3.amazonaws.com/ksr/projects/317807/photo-small.jpg
"http://www.kickstarter.com/projects/1693737309/fist-unlimited-rpg-changes-based-on-how-you-want-t?ref=bggforums',",item2298186,,https://www.kicktraq.com/projects/1693737309/fist-unlimited-rpg-changes-based-on-how-you-want-t/,RPG,,,FIST Unlimited RPG: Changes based on how you want to play!,October 11 2012,Y,USD,"1,746.00",1,"1,746.00",Y,N,Y,"$1,746",116.00%,Ended,1746,1616169629016,September 12 2012,Two GM's try to drive each other insane making an RPG and creating a great new system that changes based on how you want to play.,//s3.amazonaws.com/ksr/projects/282386/photo-small.jpg
"http://www.kickstarter.com/projects/337125343/freedom-nexus-the-table-top-rpg-of-freedom?ref=bggforums',",item2299090,,https://www.kicktraq.com/projects/337125343/freedom-nexus-the-table-top-rpg-of-freedom/,RPG,,,"Freedom Nexus, the table top RPG of freedom.",October 11 2012,Y,USD,40.00,1,Not Funded,N,N,N,$40,0.00%,Ended,0,1616169629018,September 11 2012,"The RPG that lets you play any kind of character you can imagine. Free from character creation and without levels, the choice is yours.",//s3.amazonaws.com/ksr/projects/322535/photo-small.jpg
"http://www.kickstarter.com/projects/1383358712/mechanika-empires-of-blood-and-steam?ref=bggforums',",item2272630,,https://www.kicktraq.com/projects/1383358712/mechanika-empires-of-blood-and-steam/,RPG,,,Mechanika : Empires of Blood and Steam,October 11 2012,Y,USD,"1,332.00",1,Not Funded,N,N,N,"$1,332",13.00%,Ended,0,1616169629020,August 27 2012,"A new and innovative pen and paper RPG, set in an alternate timeline during the Victorian era, incorporating both steam punk and magic.",//s3.amazonaws.com/ksr/projects/289204/photo-small.jpg
"http://www.kickstarter.com/projects/683445955/twilight-sector-six-guns-lasers?ref=bggforums',",item2300784,,https://www.kicktraq.com/projects/683445955/twilight-sector-six-guns-lasers/,non-5E,https://rpggeek.com/rpg/499/traveller-mongoose,,Twilight Sector: Six Guns Lasers,October 13 2012,Y,USD,"1,666.00",1,Not Funded,N,N,N,"$1,666",61.00%,Ended,0,1616169629022,September 13 2012,A new sourcebook for the Twilight Sector Science Fiction RPG Setting from Terra/Sol Games.,//s3.amazonaws.com/ksr/projects/312547/photo-small.jpg
"http://www.kickstarter.com/projects/723840670/dungeonlands-tomb-of-the-lich-queen?ref=bggforums',",item2301650,,https://www.kicktraq.com/projects/723840670/dungeonlands-tomb-of-the-lich-queen/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Dungeonlands: Tomb of the Lich Queen,October 14 2012,Y,USD,"18,770.00",1,"18,770.00",Y,N,Y,"$18,770",375.00%,Ended,18770,1616169629024,September 14 2012,DUNGEONLANDS is Savage Mojo's upcoming killer dungeon roleplaying game setting for both Savage Worlds and Pathfinder rules.,//s3.amazonaws.com/ksr/projects/328828/photo-small.jpg
"http://www.kickstarter.com/projects/1782439600/foundations-for-prostm-a-campaign-manual?ref=bggforums',",item2300781,,https://www.kicktraq.com/projects/1782439600/foundations-for-prostm-a-campaign-manual/,RPG,,,Foundations for PROS(tm): A Campaign Manual,October 14 2012,Y,USD,280.00,1,Not Funded,N,N,N,$280,4.00%,Ended,0,1616169629023,September 14 2012,Roleplaying a Timeless System,//s3.amazonaws.com/ksr/projects/243895/photo-small.jpg
"http://www.kickstarter.com/projects/cosmiccompass/revelation-all-youve-ever-wanted-in-a-zombie-table?ref=bggforums',",item2262936,,https://www.kicktraq.com/projects/1327678769/revelation-all-youve-ever-wanted-in-a-zombie-table/,RPG,,,Revelation: All you've ever wanted in a Zombie Table-Top RPG,October 15 2012,Y,USD,721.00,1,Not Funded,N,N,N,$721,9.00%,Ended,0,1616169629025,August 16 2012,"Revelation: All you ever wanted in a Zombie Table-Top RPG. Horror, Survival, Tons of Customization and Creativity. It's all there.",//s3.amazonaws.com/ksr/projects/282597/photo-small.jpg
"http://www.kickstarter.com/projects/988395205/realms-of-casseal?ref=bggforums',",item2308882,,https://www.kicktraq.com/projects/988395205/realms-of-casseal/,RPG,,,Realms of Casseal,October 17 2012,Y,USD,35.00,1,Not Funded,N,Y,N,$35,0.00%,Cancelled,0,1616169629026,September 17 2012,"Realms of Casseal- The Dynamic Fantasy Role Playing Game, where untold possibilities and adventure await those willing to seek it.",//s3.amazonaws.com/ksr/projects/323582/photo-small.jpg
"http://www.kickstarter.com/projects/1170969302/afterearth-the-fall-rpg-create-and-modify-with-us?ref=bggforums',",item2298182,,https://www.kicktraq.com/projects/1170969302/afterearth-the-fall-rpg-create-and-modify-with-us/,RPG,,,AfterEarth: The Fall. RPG - Create and Modify with us!,October 17 2012,Y,USD,"6,081.00",1,Not Funded,N,N,N,"$6,081",17.00%,Ended,0,1616169629027,September 12 2012,"Hundreds of years after the world almost ended, mankind climbs from the wreckage and finds he is not alone in reclaiming the world.",//s3.amazonaws.com/ksr/projects/307110/photo-small.jpg
http://www.kickstarter.com/projects/joshuafrost/quantum-roleplaying-game-akyrema-city-quantums-cor?ref=bggforums,item2308561,,https://www.kicktraq.com/projects/joshuafrost/quantum-roleplaying-game-akyrema-city-quantums-cor/,non-5E,https://rpggeek.com/rpg/19330/quantum-roleplaying-game,,"Quantum Roleplaying Game: Akyrema City, Quantum's Core",October 18 2012,Y,USD,"7,751.00",1,Not Funded,N,N,N,"$7,751",25.00%,Ended,0,1616169629029,September 18 2012,From 6-time ENnie Award-winning author and game designer Joshua J. Frost comes a massive new city book for the Quantum RPG.,//s3.amazonaws.com/ksr/projects/327481/photo-small.jpg
"http://www.kickstarter.com/projects/1669927239/divine-blood-rpg?ref=bggforums',",item2307630,,https://www.kicktraq.com/projects/1669927239/divine-blood-rpg/,RPG,,,Divine Blood RPG,October 18 2012,Y,USD,985.00,1,985.00,Y,N,Y,$985,123.00%,Ended,985,1616169629028,September 18 2012,The text for the RPG is nearly finished and playtesters will soon be recruited.  All that is needed is to hire the artists.,//s3.amazonaws.com/ksr/projects/286308/photo-small.jpg
"http://www.kickstarter.com/projects/housedok/fractured-kingdom-a-game-of-mysticism-and-conspira?ref=bggforums',",item2310773,,https://www.kicktraq.com/projects/housedok/fractured-kingdom-a-game-of-mysticism-and-conspira/,RPG,,,Fractured Kingdom: A Game of Mysticism and Conspiracy,October 20 2012,Y,USD,"2,419.00",1,"2,419.00",Y,N,Y,"$2,419",120.00%,Ended,2419,1616169629030,September 20 2012,"In the RPG Fractured Kingdom players take the role of Lucid, people forever changed by supernatural forces beyond the waking world.",//s3.amazonaws.com/ksr/projects/314137/photo-small.jpg
"http://www.kickstarter.com/projects/667211822/craft-of-corpse-born-a-zombified-dcc-rpg-module?ref=bggforums',",item2266707,,https://www.kicktraq.com/projects/667211822/craft-of-corpse-born-a-zombified-dcc-rpg-module/,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,Craft of Corpse Born - A Zombified DCC RPG Module.,October 21 2012,Y,USD,177.00,1,Not Funded,N,Y,N,$177,8.00%,Cancelled,0,1616169629031,August 22 2012,"The dead roam the town of Westport.  Find the cause, fight your way through quests & conquer evil in this DCC RPG compatible module.",//s3.amazonaws.com/ksr/projects/301781/photo-small.jpg
"http://www.kickstarter.com/projects/705393141/myth-and-magic-game-masters-guide-and-collectors-c?ref=bggforums',",item2321428,,https://www.kicktraq.com/projects/705393141/myth-and-magic-game-masters-guide-and-collectors-c/,non-5E,https://rpggeek.com/rpg/6506/myth-magic,,Myth & Magic Game Master's Guide and Collector's Complete,October 22 2012,Y,USD,"15,699.00",1,"15,699.00",Y,N,Y,"$15,699",149.00%,Ended,15699,1616169629034,September 28 2012,Complete the core game of Myth & Magic by bringing the Game Master's Guide and a Collector's Edition to life...,//s3.amazonaws.com/ksr/projects/339056/photo-small.jpg
"http://www.kickstarter.com/projects/nhgames/irpmus-ultimate-role-playing-game?ref=bggforums',",item2315671,,https://www.kicktraq.com/projects/nhgames/irpmus-ultimate-role-playing-game/,RPG,,,IRPMUS Ultimate Role Playing Game,October 22 2012,Y,USD,"1,939.00",1,Not Funded,N,N,N,"$1,939",55.00%,Ended,0,1616169629032,September 24 2012,"A new style of RPG for gamers who want quick setup, limitless content and love improvising!  No two IRPventures are ever the same!",//s3.amazonaws.com/ksr/projects/313611/photo-small.jpg
"http://www.kickstarter.com/projects/guildofblades/dark-realms-rpg-1-million-book-give-away?ref=bggforums',",item2300778,,https://www.kicktraq.com/projects/guildofblades/dark-realms-rpg-1-million-book-give-away/,non-5E,https://rpggeek.com/rpg/1074/dark-realms,,Dark Realms RPG 1 Million Book Give-Away,October 24 2012,Y,USD,390.00,1,Not Funded,N,Y,N,$390,0.00%,Cancelled,0,1616169629035,September 14 2012,A project to print a Million copies of the new Dark Realms Epic Adventure game and give them away to potential new role-players.,//s3.amazonaws.com/ksr/projects/140654/photo-small.jpg
