,,,1740264674547,467,,"$1,167.12",,0,,,"83,469.82",,,"43,698.70",1237,70,31,,,5191,,,,,,,,,,
Kickstarter Link,RPGGeek List Item,RPGGeek List Page,KickTraq Link,Type,Linked RPGs ,RPG: related to,Project Name,FundedDate,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,Funded Value,Last Updated,Start Date,,,,,,,OSR Core,OSR Adjacent
https://www.kickstarter.com/projects/smokingwyrm/tales-from-the-smoking-wyrm-issue-4?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8544668#item8544668,,https://www.kicktraq.com/projects/smokingwyrm/tales-from-the-smoking-wyrm-issue-4/,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,Tales from the Smoking Wyrm Issue #4,November 2 2021,Y,USD,"16,027.00",1,"16,027.00",Y,N,Y,"$16,027",534.00%,Ended,16027,1645138607216,October 12 2021,"A zine exploring the worlds of the Dungeon Crawl Classics RPG, with new patrons, classes, magic, and more!",https://ksr-ugc.imgix.net/assets/035/181/916/ef869e76a1686167978ec72fa2b617e6_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1633909175&auto=format&frame=1&q=92&s=3382cc99effeb032fc96a894ddf8e2aa,"[size=14][b][url=https://www.kickstarter.com/projects/smokingwyrm/tales-from-the-smoking-wyrm-issue-4?ref=discovery_category_newest]Tales from the Smoking Wyrm Issue #4[/url][/b][/size][q]A zine exploring the worlds of the Dungeon Crawl Classics RPG, with new patrons, classes, magic, and more![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/035/181/916/ef869e76a1686167978ec72fa2b617e6_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1633909175&auto=format&frame=1&q=92&s=3382cc99effeb032fc96a894ddf8e2aa[/inlineimg][/floatleft][b]Deadline:[/b]11-02-2021[url=https://www.kicktraq.com/projects/smokingwyrm/tales-from-the-smoking-wyrm-issue-4/][IMG]https://www.kicktraq.com/projects/smokingwyrm/tales-from-the-smoking-wyrm-issue-4//minichart.png[/IMG][/url]","$3,001.31",,,,1
https://www.kickstarter.com/projects/jdragsky/our-haunt?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8542654#item8542654,,https://www.kicktraq.com/projects/jdragsky/our-haunt/,RPG,,https://rpggeek.com/rpgsystem/62902/belonging-outside-belonging,Our Haunt by Jamila R. Nedjadi,November 2 2021,Y,USD,"41,683.00",1,"41,683.00",Y,N,Y,"$41,683",833.00%,Ended,41683,1645138607214,October 12 2021,A creepy-cozy TTRPG about a found family of ghosts and their haunted home.,https://ksr-ugc.imgix.net/assets/034/662/432/754355640beb906b6cd94f3b4377c04d_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1630077698&auto=format&frame=1&q=92&s=d6b6e8d0bcffff211afa053221edc086,[size=14][b][url=https://www.kickstarter.com/projects/jdragsky/our-haunt?ref=discovery_category_newest]Our Haunt by Jamila R. Nedjadi[/url][/b][/size][q]A creepy-cozy TTRPG about a found family of ghosts and their haunted home.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/034/662/432/754355640beb906b6cd94f3b4377c04d_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1630077698&auto=format&frame=1&q=92&s=d6b6e8d0bcffff211afa053221edc086[/inlineimg][/floatleft][b]Deadline:[/b]11-02-2021[url=https://www.kicktraq.com/projects/jdragsky/our-haunt/][IMG]https://www.kicktraq.com/projects/jdragsky/our-haunt//minichart.png[/IMG][/url],"$5,003.96",,,,
https://www.kickstarter.com/projects/studioolkiou/oath-of-reliquary?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8524721#item8524721,,https://www.kicktraq.com/projects/studioolkiou/oath-of-reliquary/,5E,,,Oath of Reliquary,November 4 2021,Y,USD,37.00,1,Not Funded,N,N,N,$37,37.00%,Ended,0,1645138607238,October 5 2021,A D&D 5E supplement - a paladin oath.,https://ksr-ugc.imgix.net/assets/035/029/488/c6cb0f1a14c60e6895e4622327b673f5_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1632766664&auto=format&frame=1&q=92&s=9a3ed0c9137f035a70262fceee2cdbef,[size=14][b][url=https://www.kickstarter.com/projects/studioolkiou/oath-of-reliquary?ref=discovery_category_newest]Oath of Reliquary[/url][/b][/size][q]A D&D 5E supplement - a paladin oath.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/035/029/488/c6cb0f1a14c60e6895e4622327b673f5_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1632766664&auto=format&frame=1&q=92&s=9a3ed0c9137f035a70262fceee2cdbef[/inlineimg][/floatleft][b]Deadline:[/b]11-04-2021[url=https://www.kicktraq.com/projects/studioolkiou/oath-of-reliquary/][IMG]https://www.kicktraq.com/projects/studioolkiou/oath-of-reliquary//minichart.png[/IMG][/url],,100,,,
https://www.kickstarter.com/projects/545820095/holler-an-appalachian-apocalypse-for-savage-worlds?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8547873#item8547873,,https://www.kicktraq.com/projects/545820095/holler-an-appalachian-apocalypse-for-savage-worlds/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Holler: An Appalachian Apocalypse for Savage Worlds,November 4 2021,Y,USD,"95,820.00",1,"95,820.00",Y,N,Y,"$95,820",1597.00%,Ended,95820,1645138607246,October 14 2021,"A Savage Worlds roleplaying game by Appalachian poet & professor, Tim Earley.",https://ksr-ugc.imgix.net/assets/035/231/409/21fde7c9bdc0f5454b4f560d824d8d3e_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1634230054&auto=format&frame=1&q=92&s=40a1e465e72ffcde4d70a0a9a11bdf06,"[size=14][b][url=https://www.kickstarter.com/projects/545820095/holler-an-appalachian-apocalypse-for-savage-worlds?ref=discovery_category_newest]Holler: An Appalachian Apocalypse for Savage Worlds[/url][/b][/size][q]A Savage Worlds roleplaying game by Appalachian poet & professor, Tim Earley.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/035/231/409/21fde7c9bdc0f5454b4f560d824d8d3e_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1634230054&auto=format&frame=1&q=92&s=40a1e465e72ffcde4d70a0a9a11bdf06[/inlineimg][/floatleft][b]Deadline:[/b]11-04-2021[url=https://www.kicktraq.com/projects/545820095/holler-an-appalachian-apocalypse-for-savage-worlds/][IMG]https://www.kicktraq.com/projects/545820095/holler-an-appalachian-apocalypse-for-savage-worlds//minichart.png[/IMG][/url]","$6,000.00",,,,
https://www.kickstarter.com/projects/watcherdm/quickstarter-tomb-of-the-vampire-general?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8552714#item8552714,,https://www.kicktraq.com/projects/watcherdm/quickstarter-tomb-of-the-vampire-general/,non-5E,https://rpggeek.com/rpg/60068/quest,,Quickstarter: Tomb of the Vampire General,November 4 2021,Y,CAD,857.00,0.80305,688.21,Y,N,Y,$857 CAD,122.00%,Ended,688.21,1645138607249,October 15 2021,An adventure module for the Quest RPG system.,https://ksr-ugc.imgix.net/assets/035/017/396/0672be4cf38c617b33a7ba9ca3891f2f_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1632681574&auto=format&frame=1&q=92&s=85ffc62c0867fe59f1b59b7d5765e593,[size=14][b][url=https://www.kickstarter.com/projects/watcherdm/quickstarter-tomb-of-the-vampire-general?ref=discovery_category_newest]Quickstarter: Tomb of the Vampire General[/url][/b][/size][q]An adventure module for the Quest RPG system.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/035/017/396/0672be4cf38c617b33a7ba9ca3891f2f_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1632681574&auto=format&frame=1&q=92&s=85ffc62c0867fe59f1b59b7d5765e593[/inlineimg][/floatleft][b]Deadline:[/b]11-04-2021[url=https://www.kicktraq.com/projects/watcherdm/quickstarter-tomb-of-the-vampire-general/][IMG]https://www.kicktraq.com/projects/watcherdm/quickstarter-tomb-of-the-vampire-general//minichart.png[/IMG][/url],$564.11,,,,
https://www.kickstarter.com/projects/peteyp/chew-the-roleplaying-game?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8524715#item8524715,,https://www.kicktraq.com/projects/peteyp/chew-the-roleplaying-game/,RPG,,https://rpggeek.com/rpgsystem/48735/forged-dark,CHEW: The Roleplaying Game (TTRPG),November 4 2021,Y,USD,"52,734.00",1,"52,734.00",Y,N,Y,"$52,734",756.00%,Ended,52734,1645138607233,October 5 2021,"A foodie crime drama about cops, crooks, cooks, cannibals, and clairvoyants based on the award-winning Image comics! Forged in the Dark",https://ksr-ugc.imgix.net/assets/034/711/885/05dc9b29af4159d8c780ec9881a04b79_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1630467308&auto=format&frame=1&q=92&s=a5497cd722794feec6cd741bb857916e,"[size=14][b][url=https://www.kickstarter.com/projects/peteyp/chew-the-roleplaying-game?ref=discovery_category_newest]CHEW: The Roleplaying Game (TTRPG)[/url][/b][/size][q]A foodie crime drama about cops, crooks, cooks, cannibals, and clairvoyants based on the award-winning Image comics! Forged in the Dark[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/034/711/885/05dc9b29af4159d8c780ec9881a04b79_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1630467308&auto=format&frame=1&q=92&s=a5497cd722794feec6cd741bb857916e[/inlineimg][/floatleft][b]Deadline:[/b]11-04-2021[url=https://www.kicktraq.com/projects/peteyp/chew-the-roleplaying-game/][IMG]https://www.kicktraq.com/projects/peteyp/chew-the-roleplaying-game//minichart.png[/IMG][/url]","$6,975.40",,,,
https://www.kickstarter.com/projects/drowningmoonstudios/follow-me-down?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8532644#item8532644,,https://www.kicktraq.com/projects/drowningmoonstudios/follow-me-down/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,Follow Me Down,November 4 2021,Y,USD,"27,778.00",1,"27,778.00",Y,N,Y,"$27,778",347.00%,Ended,27778,1645138607243,October 7 2021,"A GMless, two-player tabletop roleplaying game inspired by the myth of Orpheus & Eurydice, Powered by the Apocalypse",https://ksr-ugc.imgix.net/assets/035/172/708/1e22140c98768a14c55a124646a68f40_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1633804441&auto=format&frame=1&q=92&s=8b8d803118e7323c31d0843fd7530ade,"[size=14][b][url=https://www.kickstarter.com/projects/drowningmoonstudios/follow-me-down?ref=discovery_category_newest]Follow Me Down[/url][/b][/size][q]A GMless, two-player tabletop roleplaying game inspired by the myth of Orpheus & Eurydice, Powered by the Apocalypse[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/035/172/708/1e22140c98768a14c55a124646a68f40_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1633804441&auto=format&frame=1&q=92&s=8b8d803118e7323c31d0843fd7530ade[/inlineimg][/floatleft][b]Deadline:[/b]11-04-2021[url=https://www.kicktraq.com/projects/drowningmoonstudios/follow-me-down/][IMG]https://www.kicktraq.com/projects/drowningmoonstudios/follow-me-down//minichart.png[/IMG][/url]","$8,005.19",,,,
https://www.kickstarter.com/projects/veturiumcaulfield/play-ball-0?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8494022#item8494022,,https://www.kicktraq.com/projects/veturiumcaulfield/play-ball-0/,RPG,,,Play Ball!,November 4 2021,Y,USD,"3,758.00",1,Not Funded,N,N,N,"$3,758",22.00%,Ended,0,1645138607230,September 20 2021,"A Tabletop Roleplaying Game that focuses on Baseball, Friendship, and the challenges of growing up.",https://ksr-ugc.imgix.net/assets/034/216/534/d66e95a517ed68e1885d2e5ef24bf029_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1626347103&auto=format&frame=1&q=92&s=8ae1d068c24d5b0e3ee7c2a12cbbf217,"[size=14][b][url=https://www.kickstarter.com/projects/veturiumcaulfield/play-ball-0?ref=discovery_category_newest]Play Ball![/url][/b][/size][q]A Tabletop Roleplaying Game that focuses on Baseball, Friendship, and the challenges of growing up.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/034/216/534/d66e95a517ed68e1885d2e5ef24bf029_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1626347103&auto=format&frame=1&q=92&s=8ae1d068c24d5b0e3ee7c2a12cbbf217[/inlineimg][/floatleft][b]Deadline:[/b]11-04-2021[url=https://www.kicktraq.com/projects/veturiumcaulfield/play-ball-0/][IMG]https://www.kicktraq.com/projects/veturiumcaulfield/play-ball-0//minichart.png[/IMG][/url]",,17081.81818,,,
https://www.kickstarter.com/projects/1582756696/secrets-of-the-vibrant-isle?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8524719#item8524719,,https://www.kicktraq.com/projects/1582756696/secrets-of-the-vibrant-isle/,RPG,,,Secrets of the Vibrant Isle,November 4 2021,Y,USD,"22,315.00",1,"22,315.00",Y,N,Y,"$22,315",1115.00%,Ended,22315,1645138607235,October 5 2021,A solo tabletop RPG about exploring a fantastical island,https://ksr-ugc.imgix.net/assets/034/505/347/56eed4e72cf09bdf05f0b00fbf98ae25_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1628781110&auto=format&frame=1&q=92&s=be324f1f4842bd4af52aac62fd291dbc,[size=14][b][url=https://www.kickstarter.com/projects/1582756696/secrets-of-the-vibrant-isle?ref=discovery_category_newest]Secrets of the Vibrant Isle[/url][/b][/size][q]A solo tabletop RPG about exploring a fantastical island[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/034/505/347/56eed4e72cf09bdf05f0b00fbf98ae25_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1628781110&auto=format&frame=1&q=92&s=be324f1f4842bd4af52aac62fd291dbc[/inlineimg][/floatleft][b]Deadline:[/b]11-04-2021[url=https://www.kicktraq.com/projects/1582756696/secrets-of-the-vibrant-isle/][IMG]https://www.kicktraq.com/projects/1582756696/secrets-of-the-vibrant-isle//minichart.png[/IMG][/url],"$2,001.35",,,,
https://www.kickstarter.com/projects/861915065/synapse?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8524733#item8524733,,https://www.kicktraq.com/projects/861915065/synapse/,RPG,,,SYNAPSE,November 4 2021,Y,CAD,"9,172.00",0.80305,"7,365.57",Y,N,Y,"$9,172 CAD",295.00%,Ended,7365.57,1645138607241,October 5 2021,A psionic focused TTRPG set in an alternate history version of our modern day world.,https://ksr-ugc.imgix.net/assets/035/122/457/df7f2d13de6a4091f4d48e6f84b6c22e_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1633434477&auto=format&frame=1&q=92&s=8fcb40e928ed66340f94d6843874ccec,[size=14][b][url=https://www.kickstarter.com/projects/861915065/synapse?ref=discovery_category_newest]SYNAPSE[/url][/b][/size][q]A psionic focused TTRPG set in an alternate history version of our modern day world.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/035/122/457/df7f2d13de6a4091f4d48e6f84b6c22e_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1633434477&auto=format&frame=1&q=92&s=8fcb40e928ed66340f94d6843874ccec[/inlineimg][/floatleft][b]Deadline:[/b]11-04-2021[url=https://www.kicktraq.com/projects/861915065/synapse/][IMG]https://www.kicktraq.com/projects/861915065/synapse//minichart.png[/IMG][/url],"$2,496.80",,,,
https://www.kickstarter.com/projects/random--encounters/real-world-urban-legends-for-5e?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8530374#item8530374,,https://www.kicktraq.com/projects/random--encounters/real-world-urban-legends-for-5e/,5E,,,Real World Urban Legends for 5e,November 5 2021,Y,USD,"2,472.00",1,"2,472.00",Y,N,Y,"$2,472",274.00%,Ended,2472,1645138607258,October 6 2021,Bringing Real World Urban Legends into your Dungeons & Dragons 5e Games,https://ksr-ugc.imgix.net/assets/035/115/045/16956d01b378d810d44b50e7476623a0_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1633376864&auto=format&frame=1&q=92&s=5e79d9ea65d1e3ae297150d187c77b13,[size=14][b][url=https://www.kickstarter.com/projects/random--encounters/real-world-urban-legends-for-5e?ref=discovery_category_newest]Real World Urban Legends for 5e[/url][/b][/size][q]Bringing Real World Urban Legends into your Dungeons & Dragons 5e Games[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/035/115/045/16956d01b378d810d44b50e7476623a0_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1633376864&auto=format&frame=1&q=92&s=5e79d9ea65d1e3ae297150d187c77b13[/inlineimg][/floatleft][b]Deadline:[/b]11-05-2021[url=https://www.kicktraq.com/projects/random--encounters/real-world-urban-legends-for-5e/][IMG]https://www.kicktraq.com/projects/random--encounters/real-world-urban-legends-for-5e//minichart.png[/IMG][/url],$902.19,,,,
https://www.kickstarter.com/projects/kolibaboardgames/zerywia-rpg-5e?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8544648#item8544648,,https://www.kicktraq.com/projects/kolibaboardgames/zerywia-rpg-5e/,5E,,,Zerywia RPG - 5e,November 5 2021,Y,GBP,"14,703.00",1.3503,"19,853.46",Y,N,Y,"£14,703",147.00%,Ended,19853.46,1645138607260,October 13 2021,"A Role-playing Game for 5th Edition, set in a Dark, Slavic Fantasy world called Zerywia.",https://ksr-ugc.imgix.net/assets/035/008/627/ff921b0aa9fb0169b9889e59f6cd7ca5_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1632592405&auto=format&frame=1&q=92&s=800754b29761faa07d0bfb19657874b4,"[size=14][b][url=https://www.kickstarter.com/projects/kolibaboardgames/zerywia-rpg-5e?ref=discovery_category_newest]Zerywia RPG - 5e[/url][/b][/size][q]A Role-playing Game for 5th Edition, set in a Dark, Slavic Fantasy world called Zerywia.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/035/008/627/ff921b0aa9fb0169b9889e59f6cd7ca5_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1632592405&auto=format&frame=1&q=92&s=800754b29761faa07d0bfb19657874b4[/inlineimg][/floatleft][b]Deadline:[/b]11-05-2021[url=https://www.kicktraq.com/projects/kolibaboardgames/zerywia-rpg-5e/][IMG]https://www.kicktraq.com/projects/kolibaboardgames/zerywia-rpg-5e//minichart.png[/IMG][/url]","$13,505.76",,,,
https://www.kickstarter.com/projects/bynightstudios/vampire-the-masquerade-war-of-ages?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8527124#item8527124,,https://www.kicktraq.com/projects/bynightstudios/vampire-the-masquerade-war-of-ages/,non-5E,https://rpggeek.com/rpg/48533/vampire-masquerade-5th-edition,,MET Vampire: The Masquerade - War of Ages,November 5 2021,Y,USD,"136,122.00",1,"136,122.00",Y,N,Y,"$136,122",340.00%,Ended,136122,1645138607251,October 6 2021,Elevate your role-playing experience and expand the World of Darkness.,https://ksr-ugc.imgix.net/assets/035/010/697/6491b65b603c72b5f57a4c73b642d792_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1632610914&auto=format&frame=1&q=92&s=31bd019b1b3b4879f16c684e0939e185,[size=14][b][url=https://www.kickstarter.com/projects/bynightstudios/vampire-the-masquerade-war-of-ages?ref=discovery_category_newest]MET Vampire: The Masquerade - War of Ages[/url][/b][/size][q]Elevate your role-playing experience and expand the World of Darkness.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/035/010/697/6491b65b603c72b5f57a4c73b642d792_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1632610914&auto=format&frame=1&q=92&s=31bd019b1b3b4879f16c684e0939e185[/inlineimg][/floatleft][b]Deadline:[/b]11-05-2021[url=https://www.kicktraq.com/projects/bynightstudios/vampire-the-masquerade-war-of-ages/][IMG]https://www.kicktraq.com/projects/bynightstudios/vampire-the-masquerade-war-of-ages//minichart.png[/IMG][/url],"$40,035.88",,,,
https://www.kickstarter.com/projects/enworld/level-up-advanced-5th-edition-a5e?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8527129#item8527129,,https://www.kicktraq.com/projects/enworld/level-up-advanced-5th-edition-a5e/,RPG,,https://rpggeek.com/rpgsystem/69967/dd-5e-game-system,Level Up: Advanced 5th Edition,November 5 2021,Y,GBP,"701,762.00",1.3503,"947,589.23",Y,N,Y,"£701,762",2339.00%,Ended,947589.23,1645138607256,October 5 2021,Level up your 5E game! The standalone advanced 5E tabletop RPG which adds depth and diversity to the game you love! #levelup5e,https://ksr-ugc.imgix.net/assets/035/130/587/808909142bbc2fffe91137397ab19c9d_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1633475220&auto=format&frame=1&q=92&s=8d76618a7ace65a47b5dd6e27db23cb9,[size=14][b][url=https://www.kickstarter.com/projects/enworld/level-up-advanced-5th-edition-a5e?ref=discovery_category_newest]Level Up: Advanced 5th Edition[/url][/b][/size][q]Level up your 5E game! The standalone advanced 5E tabletop RPG which adds depth and diversity to the game you love! #levelup5e[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/035/130/587/808909142bbc2fffe91137397ab19c9d_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1633475220&auto=format&frame=1&q=92&s=8d76618a7ace65a47b5dd6e27db23cb9[/inlineimg][/floatleft][b]Deadline:[/b]11-05-2021[url=https://www.kicktraq.com/projects/enworld/level-up-advanced-5th-edition-a5e/][IMG]https://www.kicktraq.com/projects/enworld/level-up-advanced-5th-edition-a5e//minichart.png[/IMG][/url],"$40,512.58",,,,
